,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NeighType,SalePrice_Log,Age
825,RL,80.0,9938.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1993,Fin,2.0,574.0,TA,TA,Y,156.0,90.0,0.0,0.0,0.0,0.0,GdPrv,6,2010,WD,Normal,236000.0,3.0,12.371591321286905,1
826,RL,60.0,6600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Gd,N,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Detchd,1962,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2009,WD,Normal,109500.0,2.0,11.603688960617083,0
827,RL,70.0,8750.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505.0,Unf,0.0,299.0,804.0,GasA,Ex,Y,SBrkr,804.0,878.0,0.0,1682.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,0,Attchd,1998,RFn,2.0,523.0,TA,TA,Y,0.0,77.0,0.0,0.0,0.0,0.0,0,6,2010,WD,Normal,200500.0,3.0,12.208574513247495,0
828,RL,74.0,8892.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0.0,Unf,0.0,105.0,105.0,GasA,Gd,Y,SBrkr,910.0,0.0,0.0,910.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,0,Attchd,1953,Unf,2.0,414.0,TA,TA,Y,196.0,0.0,150.0,0.0,0.0,0.0,GdWo,10,2008,WD,Normal,116000.0,2.0,11.661354090741,43
829,RL,60.0,12144.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375.0,Unf,0.0,457.0,832.0,GasA,Gd,Y,SBrkr,1036.0,0.0,232.0,1268.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1949,Unf,1.0,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0,9,2009,WD,Normal,133000.0,2.0,11.798111925972618,1
830,RM,52.0,5720.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,0,Detchd,1941,Unf,1.0,200.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,0,8,2009,WD,Abnorml,66500.0,2.0,11.104972264124868,9
831,FV,75.0,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,11.0,Typ,1.0,Gd,BuiltIn,2007,Fin,2.0,550.0,TA,TA,Y,208.0,364.0,0.0,0.0,0.0,0.0,0,8,2007,New,Partial,303477.0,4.0,12.623064399210183,0
832,RL,94.0,25286.0,Pave,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,431.0,1064.0,GasA,Gd,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1963,Unf,2.0,648.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2007,WD,Normal,132250.0,2.0,11.792456911128632,0
833,RL,74.0,8834.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,Ex,Y,SBrkr,1462.0,762.0,0.0,2224.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,Typ,1.0,Gd,Attchd,2004,Fin,3.0,738.0,TA,TA,Y,184.0,0.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Normal,350000.0,4.0,12.765691290604371,1
834,RL,68.0,7000.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0.0,218.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1978,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,7,2009,WD,Normal,136500.0,3.0,11.824087219587643,27
835,RL,60.0,7024.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,1090.0,GasA,Gd,Y,SBrkr,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,0,Attchd,2005,Fin,2.0,450.0,TA,TA,Y,0.0,49.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,157000.0,1.0,11.964007453736912,1
836,RL,44.0,13758.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,GasA,Ex,Y,SBrkr,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1990,RFn,2.0,400.0,TA,TA,Y,168.0,36.0,0.0,0.0,0.0,0.0,0,4,2007,WD,Normal,187500.0,4.0,12.141539457711714,1
837,RL,68.0,9636.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Gd,Y,SBrkr,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1993,RFn,2.0,389.0,TA,TA,Y,342.0,40.0,0.0,0.0,0.0,0.0,MnPrv,12,2009,WD,Normal,178000.0,3.0,12.08954444723597,1
838,RL,65.0,7150.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432.0,Unf,0.0,460.0,892.0,GasA,TA,Y,SBrkr,892.0,0.0,0.0,892.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1967,RFn,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,7,2009,WD,Normal,100000.0,2.0,11.51293546492023,0
839,FV,50.0,5119.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,Unf,0.0,460.0,1698.0,GasA,Ex,Y,SBrkr,1709.0,0.0,0.0,1709.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1999,Fin,2.0,506.0,TA,TA,Y,97.0,65.0,0.0,0.0,0.0,0.0,0,1,2008,CWD,Abnorml,328900.0,4.0,12.70351207261035,1
840,RL,59.0,16466.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,Typ,0.0,0,Attchd,1955,Unf,1.0,300.0,TA,TA,Y,121.0,0.0,0.0,0.0,265.0,0.0,0,4,2008,WD,Normal,135500.0,1.0,11.816734299348461,0
841,RL,95.0,15865.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351.0,Rec,823.0,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217.0,0.0,0.0,2217.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1970,Unf,2.0,621.0,TA,TA,Y,81.0,207.0,0.0,0.0,224.0,0.0,0,10,2007,WD,Normal,268000.0,2.0,12.498745990829315,0
842,RL,128.0,12160.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,GasA,Ex,Y,SBrkr,1505.0,0.0,0.0,1505.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1953,RFn,2.0,505.0,TA,TA,Y,0.0,0.0,0.0,162.0,0.0,0.0,0,2,2009,WD,Normal,149500.0,2.0,11.915058360753719,0
843,RL,60.0,8064.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,672.0,252.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Detchd,2003,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,7,2007,WD,Normal,122900.0,2.0,11.719134432217524,57
844,RL,70.0,11184.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,192.0,918.0,GasA,Gd,Y,SBrkr,918.0,765.0,0.0,1683.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1978,RFn,2.0,440.0,TA,TA,Y,243.0,0.0,0.0,0.0,0.0,0.0,0,7,2009,WD,Normal,172500.0,1.0,12.058158312538197,0
845,RL,70.0,8414.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,Unf,0.0,396.0,1059.0,GasA,TA,Y,SBrkr,1068.0,0.0,0.0,1068.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1963,RFn,1.0,264.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,MnPrv,2,2006,WD,Normal,154500.0,1.0,11.947955847790901,40
846,RL,68.0,13284.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064.0,Unf,0.0,319.0,1383.0,GasA,TA,Y,SBrkr,1383.0,0.0,0.0,1383.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1954,Unf,1.0,354.0,TA,TA,Y,511.0,116.0,0.0,0.0,0.0,0.0,GdPrv,6,2008,WD,Normal,165000.0,1.0,12.013706813470414,0
847,RL,64.0,7018.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,0,Attchd,1979,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Alloca,118858.0,3.0,11.685693195625964,0
848,RL,71.0,7056.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400.0,Unf,0.0,380.0,780.0,GasA,TA,Y,SBrkr,983.0,813.0,0.0,1796.0,1.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1963,RFn,2.0,483.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,0,10,2008,WD,Normal,140000.0,2.0,11.849404844423074,0
849,RM,50.0,8765.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,285.0,Unf,0.0,666.0,951.0,GasA,Ex,N,SBrkr,951.0,0.0,0.0,951.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,0,Detchd,1936,Unf,1.0,327.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0,4,2006,WD,Abnorml,106500.0,1.0,11.575909653758895,14
850,RL,64.0,7018.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120.0,1120.0,0.0,2240.0,0.0,0.0,2.0,0.0,6.0,2.0,TA,12.0,Typ,0.0,0,Detchd,1979,Unf,2.0,528.0,TA,TA,Y,154.0,0.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Alloca,142953.0,3.0,11.870278179170796,0
851,RL,100.0,12919.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364.0,0.0,0.0,2364.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,11.0,Typ,2.0,Gd,Attchd,2009,Fin,3.0,820.0,TA,TA,Y,0.0,67.0,0.0,0.0,0.0,0.0,0,3,2010,New,Partial,611657.0,4.0,13.323928581764989,1
852,RL,65.0,6993.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,GasA,TA,Y,SBrkr,1236.0,0.0,0.0,1236.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1961,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2006,WD,Normal,135000.0,1.0,11.813037464800539,33
853,RL,68.0,7340.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,322.0,Unf,0.0,536.0,858.0,GasA,TA,Y,SBrkr,858.0,0.0,0.0,858.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,0,Detchd,1979,Unf,1.0,684.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,110000.0,2.0,11.608244735642321,0
854,RL,64.0,8712.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.0,Unf,0.0,132.0,992.0,GasA,TA,Y,SBrkr,1306.0,0.0,0.0,1306.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Detchd,1968,Unf,1.0,756.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2009,WD,Normal,153000.0,2.0,11.938199736300925,43
855,RL,63.0,7875.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,783.0,783.0,GasA,Ex,Y,SBrkr,807.0,702.0,0.0,1509.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2003,Fin,2.0,393.0,TA,TA,Y,0.0,75.0,0.0,0.0,0.0,0.0,0,7,2006,WD,Normal,180000.0,3.0,12.100717685412471,0
856,RL,50.0,14859.0,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,Ex,Y,SBrkr,1670.0,0.0,0.0,1670.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006,RFn,3.0,690.0,TA,TA,Y,144.0,60.0,0.0,0.0,0.0,0.0,0,8,2006,New,Partial,240000.0,3.0,12.388398368982115,0
857,RL,68.0,6173.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,TA,Y,SBrkr,902.0,0.0,0.0,902.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1967,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,8,2007,WD,Normal,125500.0,1.0,11.74006900564972,0
858,RL,80.0,9920.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1954,RFn,1.0,280.0,TA,TA,Y,0.0,0.0,164.0,0.0,0.0,0.0,MnPrv,2,2010,WD,Normal,128000.0,2.0,11.759793355371237,0
859,RL,116.0,13501.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2006,RFn,3.0,865.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,0,6,2007,WD,Normal,255000.0,4.0,12.449022745701502,0
860,RL,86.0,11500.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223.0,Unf,0.0,794.0,1017.0,GasA,Gd,Y,SBrkr,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1936,Fin,1.0,180.0,Fa,TA,Y,0.0,0.0,0.0,0.0,322.0,0.0,0,6,2006,WD,Normal,250000.0,3.0,12.429220196836383,51
861,RL,68.0,8885.0,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301.0,ALQ,324.0,239.0,864.0,GasA,TA,Y,SBrkr,902.0,0.0,0.0,902.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,0,Attchd,1983,Unf,2.0,484.0,TA,TA,Y,164.0,0.0,0.0,0.0,0.0,0.0,MnPrv,6,2006,WD,Normal,131000.0,2.0,11.782960235741939,0
862,RL,149.0,12589.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2005,Fin,2.0,390.0,TA,TA,Y,36.0,24.0,0.0,0.0,0.0,0.0,0,6,2009,WD,Normal,174000.0,3.0,12.066816325306588,0
863,RL,80.0,11600.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,TA,12.0,Typ,0.0,0,Detchd,1960,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2010,WD,Normal,154300.0,2.0,11.946660519211651,0
864,RL,68.0,9286.0,Pave,IR1,Lvl,AllPub,CulDSac,Mod,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196.0,Unf,0.0,1072.0,1268.0,GasA,TA,Y,SBrkr,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,Typ,0.0,0,Detchd,1978,Unf,1.0,252.0,TA,TA,Y,173.0,0.0,0.0,0.0,0.0,0.0,0,10,2009,WD,Normal,143500.0,3.0,11.874097282798648,12
865,RM,51.0,6120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489.0,Unf,0.0,279.0,768.0,GasA,TA,N,SBrkr,1015.0,0.0,0.0,1015.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,0.0,0,Detchd,1925,Unf,1.0,450.0,TA,TA,Y,0.0,0.0,112.0,0.0,120.0,0.0,MnPrv,7,2006,WD,Abnorml,88000.0,1.0,11.385103457032141,25
866,RH,82.0,6270.0,Pave,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,TA,N,FuseA,1001.0,1001.0,0.0,2002.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,0,2Types,1949,Unf,3.0,871.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2007,WD,Normal,145000.0,3.0,11.884495917930655,1
867,FV,30.0,3000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294.0,Unf,0.0,318.0,612.0,GasA,Ex,Y,SBrkr,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,0,Detchd,2009,RFn,2.0,528.0,TA,TA,Y,0.0,234.0,0.0,0.0,0.0,0.0,0,6,2009,New,Partial,173733.0,4.0,12.065280672855897,0
868,RM,21.0,2001.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,0,Attchd,1970,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2007,WD,Normal,75000.0,1.0,11.225256725762893,0
